Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2026-01-01 14:03:00,1,A131,0,A145,221.71,USD,221.71,USD,ACH,0
2026-01-01 14:04:00,0,A35,2,A222,626.01,USD,626.01,USD,ACH,0
2026-01-01 14:06:00,4,A279,4,A259,886.89,USD,886.89,USD,ACH,0
2026-01-01 14:07:00,4,A69,1,A171,700.55,USD,700.55,USD,ACH,0
2026-01-01 14:10:00,4,A279,4,A204,1496.66,USD,1496.66,USD,ACH,0
2026-01-01 14:12:00,1,A16,4,A259,106.85,USD,106.85,USD,ACH,0
2026-01-01 14:14:00,1,A41,1,A96,276.64,USD,276.64,USD,ACH,0
2026-01-01 14:16:00,0,A20,2,A22,104.59,USD,104.59,USD,ACH,0
2026-01-01 14:16:00,0,A290,2,A167,186.23,USD,186.23,USD,ACH,0
2026-01-01 14:17:00,1,A111,3,A38,134.23,USD,134.23,USD,ACH,0
2026-01-01 14:20:00,4,A49,3,A183,359.83,USD,359.83,USD,ACH,0
2026-01-01 14:20:00,0,A165,0,A135,1113.16,USD,1113.16,USD,ACH,0
2026-01-01 14:22:00,2,A107,0,A170,164.08,USD,164.08,USD,ACH,0
2026-01-01 14:24:00,1,A81,4,A24,335.39,USD,335.39,USD,ACH,0
2026-01-01 14:26:00,0,A105,3,A38,602.51,USD,602.51,USD,ACH,0
2026-01-01 14:26:00,1,A191,0,A55,137.61,USD,137.61,USD,ACH,0
2026-01-01 14:29:00,1,A196,1,A41,474.88,USD,474.88,USD,ACH,0
2026-01-01 14:31:00,3,A258,0,A80,299.97,USD,299.97,USD,ACH,0
2026-01-01 14:32:00,0,A150,2,A217,143.61,USD,143.61,USD,ACH,0
2026-01-01 14:32:00,0,A165,0,A270,239.68,USD,239.68,USD,ACH,0
2026-01-01 14:32:00,1,A236,4,A284,1191.04,USD,1191.04,USD,ACH,0
2026-01-01 14:32:00,2,A262,0,A145,138.03,USD,138.03,USD,ACH,0
2026-01-01 14:34:00,2,A47,2,A247,948.51,USD,948.51,USD,ACH,0
2026-01-01 14:34:00,3,A113,0,A180,538.84,USD,538.84,USD,ACH,0
2026-01-01 14:34:00,2,A187,1,A166,408.22,USD,408.22,USD,ACH,0
2026-01-01 14:35:00,0,A190,0,A280,202.39,USD,202.39,USD,ACH,0
2026-01-01 14:39:00,3,A243,1,A21,1635.77,USD,1635.77,USD,ACH,0
2026-01-01 14:43:00,3,A218,4,A254,543.33,USD,543.33,USD,ACH,0
2026-01-01 14:44:00,1,A86,0,A240,247.89,USD,247.89,USD,ACH,0
2026-01-01 14:44:00,3,A248,1,A161,392.89,USD,392.89,USD,ACH,0
2026-01-01 14:44:00,4,A259,1,A121,1087.43,USD,1087.43,USD,ACH,0
2026-01-01 14:45:00,1,A231,3,A183,600.82,USD,600.82,USD,ACH,0
2026-01-01 14:46:00,4,A249,3,A108,1230.5,USD,1230.5,USD,ACH,0
2026-01-01 14:47:00,1,A71,2,A92,203.44,USD,203.44,USD,ACH,0
2026-01-01 14:48:00,2,A207,2,A77,1947.35,USD,1947.35,USD,ACH,0
2026-01-01 14:49:00,4,A149,4,A119,465.99,USD,465.99,USD,ACH,0
2026-01-01 14:52:00,1,A286,3,A18,981.38,USD,981.38,USD,ACH,0
2026-01-01 14:53:00,2,A27,0,A75,1208.57,USD,1208.57,USD,ACH,0
2026-01-01 14:53:00,3,A43,2,A2,797.73,USD,797.73,USD,ACH,0
2026-01-01 14:54:00,3,A108,4,A224,746.05,USD,746.05,USD,ACH,0
2026-01-01 15:01:00,3,A48,2,A272,363.92,USD,363.92,USD,ACH,0
2026-01-01 15:02:00,2,A127,2,A212,353.98,USD,353.98,USD,ACH,0
2026-01-01 15:02:00,0,A185,1,A221,295.36,USD,295.36,USD,ACH,0
2026-01-01 15:05:00,3,A73,2,A297,310.79,USD,310.79,USD,ACH,0
2026-01-01 15:05:00,4,A74,3,A93,262.66,USD,262.66,USD,ACH,0
2026-01-01 15:05:00,3,A183,2,A182,783.55,USD,783.55,USD,ACH,0
2026-01-01 15:06:00,1,A121,3,A153,324.61,USD,324.61,USD,ACH,0
2026-01-01 15:06:00,3,A223,1,A236,504.77,USD,504.77,USD,ACH,0
2026-01-01 15:07:00,2,A77,1,A136,607.69,USD,607.69,USD,ACH,0
2026-01-01 15:08:00,0,A230,0,A235,135.06,USD,135.06,USD,ACH,0
2026-01-01 15:09:00,0,A20,0,A5,152.01,USD,152.01,USD,ACH,0
2026-01-01 15:09:00,1,A161,2,A127,351.91,USD,351.91,USD,ACH,0
2026-01-01 15:09:00,0,A235,2,A137,458.13,USD,458.13,USD,ACH,0
2026-01-01 15:09:00,2,A277,1,A31,395.5,USD,395.5,USD,ACH,0
2026-01-01 15:14:00,4,A209,0,A140,466.14,USD,466.14,USD,ACH,0
2026-01-01 15:17:00,0,A175,4,A134,266.21,USD,266.21,USD,ACH,0
2026-01-01 15:19:00,1,A261,3,A68,200.66,USD,200.66,USD,ACH,0
2026-01-01 15:22:00,0,A80,1,A56,104.74,USD,104.74,USD,ACH,0
2026-01-01 15:23:00,2,A222,1,A36,168.3,USD,168.3,USD,ACH,0
2026-01-01 15:24:00,1,A246,4,A69,176.04,USD,176.04,USD,ACH,0
2026-01-01 15:25:00,0,A40,2,A237,100.1,USD,100.1,USD,ACH,1
2026-01-01 15:29:00,3,A198,4,A149,131.62,USD,131.62,USD,ACH,0
2026-01-01 15:30:00,3,A78,1,A291,274.29,USD,274.29,USD,ACH,0
2026-01-01 15:32:00,2,A252,2,A207,213.65,USD,213.65,USD,ACH,0
2026-01-01 15:33:00,4,A269,4,A299,398.8,USD,398.8,USD,ACH,0
2026-01-01 15:35:00,3,A13,4,A79,140.98,USD,140.98,USD,ACH,0
2026-01-01 15:35:00,3,A198,4,A24,981.54,USD,981.54,USD,ACH,0
2026-01-01 15:36:00,2,A232,4,A19,1037.07,USD,1037.07,USD,ACH,0
2026-01-01 15:37:00,0,A225,2,A27,370.56,USD,370.56,USD,ACH,0
2026-01-01 15:38:00,0,A135,2,A192,453.79,USD,453.79,USD,ACH,0
2026-01-01 15:38:00,2,A297,3,A188,95.64,USD,95.64,USD,ACH,0
2026-01-01 15:43:00,2,A117,4,A114,1586.94,USD,1586.94,USD,ACH,0
2026-01-01 15:44:00,0,A70,4,A134,165.05,USD,165.05,USD,ACH,0
2026-01-01 15:47:00,0,A180,4,A259,624.65,USD,624.65,USD,ACH,0
2026-01-01 15:48:00,4,A159,3,A118,847.88,USD,847.88,USD,ACH,0
2026-01-01 15:48:00,2,A197,3,A248,378.07,USD,378.07,USD,ACH,0
2026-01-01 15:50:00,3,A38,0,A0,572.81,USD,572.81,USD,ACH,0
2026-01-01 15:51:00,3,A18,2,A57,1429.38,USD,1429.38,USD,ACH,0
2026-01-01 15:55:00,3,A83,1,A246,375.69,USD,375.69,USD,ACH,0
2026-01-01 15:57:00,3,A283,0,A225,408.62,USD,408.62,USD,ACH,0
2026-01-01 15:58:00,3,A48,3,A133,166.7,USD,166.7,USD,ACH,0
2026-01-01 15:58:00,0,A120,2,A142,712.38,USD,712.38,USD,ACH,0
2026-01-01 16:00:00,3,A28,2,A247,713.06,USD,713.06,USD,ACH,0
2026-01-01 16:02:00,4,A199,0,A230,712.23,USD,712.23,USD,ACH,0
2026-01-01 16:02:00,0,A255,0,A70,380.54,USD,380.54,USD,ACH,0
2026-01-01 16:05:00,0,A125,1,A191,546.82,USD,546.82,USD,ACH,0
2026-01-01 16:07:00,3,A3,4,A239,824.03,USD,824.03,USD,ACH,0
2026-01-01 16:07:00,1,A101,2,A17,474.98,USD,474.98,USD,ACH,0
2026-01-01 16:08:00,3,A148,3,A88,630.88,USD,630.88,USD,ACH,0
2026-01-01 16:09:00,2,A202,2,A252,131.88,USD,131.88,USD,ACH,0
2026-01-01 16:12:00,3,A58,4,A64,514.54,USD,514.54,USD,ACH,0
2026-01-01 16:14:00,1,A6,0,A145,1827.59,USD,1827.59,USD,ACH,0
2026-01-01 16:16:00,4,A9,4,A249,964.17,USD,964.17,USD,ACH,0
2026-01-01 16:18:00,3,A63,1,A91,433.26,USD,433.26,USD,ACH,0
2026-01-01 16:19:00,2,A272,0,A225,78.41,USD,78.41,USD,ACH,0
2026-01-01 16:21:00,2,A137,3,A18,777.74,USD,777.74,USD,ACH,0
2026-01-01 16:22:00,0,A150,4,A89,284.14,USD,284.14,USD,ACH,0
2026-01-01 16:24:00,3,A228,1,A1,485.95,USD,485.95,USD,ACH,0
2026-01-01 16:25:00,2,A297,0,A235,593.24,USD,593.24,USD,ACH,0
2026-01-01 16:26:00,1,A96,1,A286,654.34,USD,654.34,USD,ACH,0
2026-01-01 16:26:00,4,A129,2,A87,915.88,USD,915.88,USD,ACH,0
2026-01-01 16:26:00,3,A258,2,A77,799.8,USD,799.8,USD,ACH,0
2026-01-01 16:28:00,1,A181,3,A223,285.15,USD,285.15,USD,ACH,0
2026-01-01 16:29:00,0,A75,1,A76,354.88,USD,354.88,USD,ACH,0
2026-01-01 16:29:00,4,A199,1,A11,404.06,USD,404.06,USD,ACH,0
2026-01-01 16:30:00,3,A223,4,A29,269.92,USD,269.92,USD,ACH,0
2026-01-01 16:32:00,1,A136,1,A106,896.53,USD,896.53,USD,ACH,0
2026-01-01 16:32:00,1,A211,2,A197,241.43,USD,241.43,USD,ACH,0
2026-01-01 16:33:00,1,A121,1,A46,332.72,USD,332.72,USD,ACH,0
2026-01-01 16:35:00,2,A42,0,A280,2964.11,USD,2964.11,USD,ACH,0
2026-01-01 16:37:00,1,A81,1,A146,216.1,USD,216.1,USD,ACH,0
2026-01-01 16:38:00,0,A10,3,A163,137.34,USD,137.34,USD,ACH,0
2026-01-01 16:38:00,0,A220,0,A105,293.34,USD,293.34,USD,ACH,0
2026-01-01 16:40:00,2,A227,3,A178,341.54,USD,341.54,USD,ACH,0
2026-01-01 16:41:00,1,A56,2,A147,105.69,USD,105.69,USD,ACH,0
2026-01-01 16:42:00,2,A112,2,A62,222.48,USD,222.48,USD,ACH,0
2026-01-01 16:47:00,3,A263,0,A195,353.01,USD,353.01,USD,ACH,0
2026-01-01 16:51:00,0,A180,2,A122,314.86,USD,314.86,USD,ACH,0
2026-01-01 16:51:00,4,A254,3,A273,316.47,USD,316.47,USD,ACH,0
2026-01-01 16:51:00,2,A287,0,A280,148.21,USD,148.21,USD,ACH,0
2026-01-01 16:57:00,3,A98,2,A287,1332.42,USD,1332.42,USD,ACH,0
2026-01-01 16:57:00,1,A151,4,A29,204.07,USD,204.07,USD,ACH,0
2026-01-01 16:58:00,1,A91,3,A63,195.01,USD,195.01,USD,ACH,0
2026-01-01 17:01:00,3,A53,4,A109,1112.24,USD,1112.24,USD,ACH,0
2026-01-01 17:01:00,2,A72,2,A67,534.43,USD,534.43,USD,ACH,0
2026-01-01 17:01:00,1,A271,0,A155,394.2,USD,394.2,USD,ACH,0
2026-01-01 17:02:00,1,A276,2,A177,254.69,USD,254.69,USD,ACH,0
2026-01-01 17:06:00,1,A226,4,A259,969.35,USD,969.35,USD,ACH,0
2026-01-01 17:06:00,0,A260,0,A30,149.13,USD,149.13,USD,ACH,0
2026-01-01 17:12:00,4,A4,0,A190,472.23,USD,472.23,USD,ACH,0
2026-01-01 17:15:00,2,A22,4,A84,329.87,USD,329.87,USD,ACH,0
2026-01-01 17:18:00,2,A127,0,A55,2001.98,USD,2001.98,USD,ACH,0
2026-01-01 17:18:00,0,A145,0,A255,265.98,USD,265.98,USD,ACH,0
2026-01-01 17:19:00,2,A107,0,A255,323.09,USD,323.09,USD,ACH,0
2026-01-01 17:20:00,1,A11,2,A12,266.29,USD,266.29,USD,ACH,0
2026-01-01 17:21:00,2,A162,1,A16,304.27,USD,304.27,USD,ACH,0
2026-01-01 17:23:00,0,A255,0,A295,99.57,USD,99.57,USD,ACH,0
2026-01-01 17:24:00,2,A47,3,A58,304.05,USD,304.05,USD,ACH,0
2026-01-01 17:24:00,4,A94,4,A229,197.58,USD,197.58,USD,ACH,0
2026-01-01 17:25:00,3,A8,3,A228,231.02,USD,231.02,USD,ACH,0
2026-01-01 17:25:00,4,A114,4,A34,562.3,USD,562.3,USD,ACH,0
2026-01-01 17:30:00,3,A163,2,A177,145.83,USD,145.83,USD,ACH,0
2026-01-01 17:30:00,4,A164,1,A191,125.64,USD,125.64,USD,ACH,0
2026-01-01 17:30:00,1,A166,2,A2,273.02,USD,273.02,USD,ACH,0
2026-01-01 17:32:00,0,A160,2,A262,216.29,USD,216.29,USD,ACH,0
2026-01-01 17:33:00,2,A22,1,A21,221.78,USD,221.78,USD,ACH,0
2026-01-01 17:33:00,4,A104,0,A0,221.82,USD,221.82,USD,ACH,0
2026-01-01 17:33:00,3,A213,3,A38,174.04,USD,174.04,USD,ACH,0
2026-01-01 17:34:00,2,A152,3,A8,76.71,USD,76.71,USD,ACH,0
2026-01-01 17:36:00,3,A23,3,A258,206.69,USD,206.69,USD,ACH,0
2026-01-01 17:36:00,2,A37,2,A127,290.39,USD,290.39,USD,ACH,1
2026-01-01 17:37:00,4,A264,3,A8,77.73,USD,77.73,USD,ACH,0
2026-01-01 17:37:00,4,A289,1,A296,630.61,USD,630.61,USD,ACH,0
2026-01-01 17:39:00,0,A215,4,A169,267.9,USD,267.9,USD,ACH,0
2026-01-01 17:40:00,4,A249,0,A150,1484.34,USD,1484.34,USD,ACH,0
2026-01-01 17:41:00,1,A221,4,A244,385.67,USD,385.67,USD,ACH,0
2026-01-01 17:42:00,2,A57,4,A49,424.28,USD,424.28,USD,ACH,0
2026-01-01 17:43:00,0,A85,1,A281,182.12,USD,182.12,USD,ACH,0
2026-01-01 17:43:00,3,A188,2,A117,703.88,USD,703.88,USD,ACH,0
2026-01-01 17:43:00,3,A253,1,A6,467.18,USD,467.18,USD,ACH,0
2026-01-01 17:47:00,1,A66,2,A97,547.29,USD,547.29,USD,ACH,0
2026-01-01 17:47:00,3,A88,4,A114,522.69,USD,522.69,USD,ACH,0
2026-01-01 17:49:00,3,A188,3,A103,389.98,USD,389.98,USD,ACH,0
2026-01-01 17:49:00,3,A208,3,A83,763.67,USD,763.67,USD,ACH,0
2026-01-01 17:49:00,0,A290,0,A45,125.06,USD,125.06,USD,ACH,0
2026-01-01 17:50:00,0,A55,2,A117,124.03,USD,124.03,USD,ACH,0
2026-01-01 17:50:00,0,A275,3,A263,241.28,USD,241.28,USD,ACH,0
2026-01-01 17:54:00,1,A176,1,A266,590.06,USD,590.06,USD,ACH,0
2026-01-01 17:56:00,1,A286,0,A230,283.5,USD,283.5,USD,ACH,0
2026-01-02 08:02:00,3,A118,3,A243,746.08,USD,746.08,USD,ACH,0
2026-01-02 08:02:00,3,A218,4,A149,406.91,USD,406.91,USD,ACH,0
2026-01-02 08:06:00,3,A228,1,A161,533.63,USD,533.63,USD,ACH,0
2026-01-02 08:06:00,4,A274,3,A43,1964.29,USD,1964.29,USD,ACH,0
2026-01-02 08:07:00,0,A115,1,A11,103.04,USD,103.04,USD,ACH,0
2026-01-02 08:07:00,2,A172,3,A38,419.4,USD,419.4,USD,ACH,0
2026-01-02 08:07:00,3,A238,0,A125,418.68,USD,418.68,USD,ACH,0
2026-01-02 08:08:00,2,A102,2,A197,671.36,USD,671.36,USD,ACH,0
2026-01-02 08:08:00,3,A223,1,A221,606.26,USD,606.26,USD,ACH,0
2026-01-02 08:08:00,4,A249,0,A195,766.67,USD,766.67,USD,ACH,0
2026-01-02 08:09:00,3,A43,3,A123,1184.24,USD,1184.24,USD,ACH,0
2026-01-02 08:10:00,3,A83,1,A206,166.46,USD,166.46,USD,ACH,0
2026-01-02 08:11:00,0,A220,2,A287,1301.14,USD,1301.14,USD,ACH,0
2026-01-02 08:12:00,2,A217,4,A289,294.77,USD,294.77,USD,ACH,0
2026-01-02 08:16:00,2,A142,2,A112,171.92,USD,171.92,USD,ACH,0
2026-01-02 08:16:00,2,A212,3,A83,628.95,USD,628.95,USD,ACH,0
2026-01-02 08:17:00,1,A176,3,A38,362.98,USD,362.98,USD,ACH,0
2026-01-02 08:17:00,4,A299,3,A208,1636.2,USD,1636.2,USD,ACH,0
2026-01-02 08:21:00,1,A141,3,A83,126.93,USD,126.93,USD,ACH,0
2026-01-02 08:22:00,0,A145,1,A226,568.7,USD,568.7,USD,ACH,0
2026-01-02 08:24:00,3,A13,1,A201,606.43,USD,606.43,USD,ACH,0
2026-01-02 08:27:00,1,A276,1,A286,296.73,USD,296.73,USD,ACH,0
2026-01-02 08:29:00,3,A163,3,A293,328.43,USD,328.43,USD,ACH,0
2026-01-02 08:30:00,3,A263,1,A31,183.09,USD,183.09,USD,ACH,0
2026-01-02 08:31:00,0,A120,4,A249,429.53,USD,429.53,USD,ACH,0
2026-01-02 08:32:00,0,A0,3,A53,619.76,USD,619.76,USD,ACH,0
2026-01-02 08:32:00,4,A214,4,A209,1084.24,USD,1084.24,USD,ACH,0
2026-01-02 08:34:00,1,A281,3,A68,183.58,USD,183.58,USD,ACH,0
2026-01-02 08:35:00,2,A157,0,A60,277.05,USD,277.05,USD,ACH,0
2026-01-02 08:40:00,1,A146,3,A288,277.32,USD,277.32,USD,ACH,0
2026-01-02 08:40:00,1,A286,4,A79,2639.99,USD,2639.99,USD,ACH,0
2026-01-02 08:41:00,3,A63,2,A87,161.89,USD,161.89,USD,ACH,0
2026-01-02 08:41:00,3,A203,0,A80,68.87,USD,68.87,USD,ACH,0
2026-01-02 08:42:00,4,A104,4,A119,47.99,USD,47.99,USD,ACH,0
2026-01-02 08:43:00,1,A46,1,A171,942.6,USD,942.6,USD,ACH,0
2026-01-02 08:44:00,1,A296,4,A14,275.31,USD,275.31,USD,ACH,0
2026-01-02 08:46:00,0,A135,4,A289,734.15,USD,734.15,USD,ACH,0
2026-01-02 08:46:00,3,A233,1,A76,167.73,USD,167.73,USD,ACH,0
2026-01-02 08:50:00,2,A82,2,A182,382.53,USD,382.53,USD,ACH,0
2026-01-02 08:53:00,4,A174,1,A86,386.9,USD,386.9,USD,ACH,0
2026-01-02 08:54:00,4,A54,0,A45,430.57,USD,430.57,USD,ACH,0
2026-01-02 08:54:00,3,A58,2,A97,549.44,USD,549.44,USD,ACH,0
2026-01-02 08:55:00,1,A6,2,A247,654.95,USD,654.95,USD,ACH,0
2026-01-02 08:55:00,1,A291,2,A2,541.32,USD,541.32,USD,ACH,0
2026-01-02 09:00:00,3,A208,3,A213,435.07,USD,435.07,USD,ACH,0
2026-01-02 09:01:00,3,A143,3,A28,342.18,USD,342.18,USD,ACH,0
2026-01-02 09:05:00,4,A209,2,A272,984.32,USD,984.32,USD,ACH,0
2026-01-02 09:06:00,3,A103,2,A72,235.64,USD,235.64,USD,ACH,0
2026-01-02 09:06:00,4,A124,4,A289,376.1,USD,376.1,USD,ACH,0
2026-01-02 09:06:00,3,A128,4,A94,970.07,USD,970.07,USD,ACH,0
2026-01-02 09:07:00,0,A160,4,A224,481.44,USD,481.44,USD,ACH,0
2026-01-02 09:07:00,4,A274,2,A207,201.23,USD,201.23,USD,ACH,0
2026-01-02 09:10:00,3,A48,1,A91,606.0,USD,606.0,USD,ACH,0
2026-01-02 09:13:00,4,A69,0,A215,1024.32,USD,1024.32,USD,ACH,0
2026-01-02 09:13:00,3,A188,0,A220,2060.83,USD,2060.83,USD,ACH,1
2026-01-02 09:13:00,3,A218,1,A126,1650.01,USD,1650.01,USD,ACH,0
2026-01-02 09:13:00,2,A252,0,A240,488.98,USD,488.98,USD,ACH,0
2026-01-02 09:15:00,2,A117,4,A229,624.08,USD,624.08,USD,ACH,0
2026-01-02 09:16:00,0,A30,0,A240,288.26,USD,288.26,USD,ACH,0
2026-01-02 09:18:00,0,A55,1,A176,1697.54,USD,1697.54,USD,ACH,0
2026-01-02 09:20:00,0,A250,3,A133,278.33,USD,278.33,USD,ACH,0
2026-01-02 09:20:00,4,A269,0,A290,594.5,USD,594.5,USD,ACH,0
2026-01-02 09:21:00,1,A1,3,A248,486.65,USD,486.65,USD,ACH,0
2026-01-02 09:22:00,0,A45,2,A252,263.59,USD,263.59,USD,ACH,0
2026-01-02 09:24:00,0,A10,2,A77,246.11,USD,246.11,USD,ACH,0
2026-01-02 09:24:00,3,A143,3,A148,584.9,USD,584.9,USD,ACH,0
2026-01-02 09:25:00,3,A138,3,A273,549.87,USD,549.87,USD,ACH,0
2026-01-02 09:26:00,1,A21,3,A103,702.46,USD,702.46,USD,ACH,0
2026-01-02 09:31:00,3,A8,1,A101,429.29,USD,429.29,USD,ACH,0
2026-01-02 09:31:00,1,A26,3,A188,395.34,USD,395.34,USD,ACH,0
2026-01-02 09:31:00,0,A125,4,A229,532.95,USD,532.95,USD,ACH,0
2026-01-02 09:32:00,0,A260,2,A232,91.06,USD,91.06,USD,ACH,0
2026-01-02 09:34:00,0,A50,0,A250,173.52,USD,173.52,USD,ACH,0
2026-01-02 09:34:00,0,A115,1,A16,385.92,USD,385.92,USD,ACH,0
2026-01-02 09:35:00,4,A14,4,A209,134.83,USD,134.83,USD,ACH,0
2026-01-02 09:35:00,3,A88,4,A264,1465.12,USD,1465.12,USD,ACH,0
2026-01-02 09:36:00,3,A168,3,A198,1145.45,USD,1145.45,USD,ACH,0
2026-01-02 09:38:00,3,A188,1,A96,920.24,USD,920.24,USD,ACH,0
2026-01-02 09:40:00,2,A112,1,A261,270.97,USD,270.97,USD,ACH,0
2026-01-02 09:42:00,0,A275,0,A25,1480.26,USD,1480.26,USD,ACH,0
2026-01-02 09:44:00,0,A210,0,A5,142.95,USD,142.95,USD,ACH,0
2026-01-02 09:44:00,2,A282,3,A233,410.21,USD,410.21,USD,ACH,0
2026-01-02 09:45:00,4,A224,1,A16,1829.0,USD,1829.0,USD,ACH,0
2026-01-02 09:48:00,4,A269,3,A178,1748.78,USD,1748.78,USD,ACH,0
2026-01-02 09:51:00,1,A221,4,A34,157.77,USD,157.77,USD,ACH,0
2026-01-02 09:52:00,2,A177,1,A251,198.59,USD,198.59,USD,ACH,0
2026-01-02 09:55:00,1,A191,0,A75,221.39,USD,221.39,USD,ACH,0
2026-01-02 09:57:00,3,A163,1,A256,189.61,USD,189.61,USD,ACH,0
2026-01-02 09:58:00,2,A17,4,A24,164.26,USD,164.26,USD,ACH,0
2026-01-02 09:58:00,0,A265,1,A206,293.64,USD,293.64,USD,ACH,0
2026-01-02 10:00:00,1,A271,0,A160,116.31,USD,116.31,USD,ACH,0
2026-01-02 10:01:00,4,A49,1,A86,559.32,USD,559.32,USD,ACH,0
2026-01-02 10:02:00,1,A16,3,A168,849.69,USD,849.69,USD,ACH,0
2026-01-02 10:03:00,2,A97,3,A148,311.62,USD,311.62,USD,ACH,0
2026-01-02 10:03:00,0,A165,0,A260,488.37,USD,488.37,USD,ACH,0
2026-01-02 10:03:00,4,A259,2,A142,376.05,USD,376.05,USD,ACH,0
2026-01-02 10:11:00,2,A42,1,A81,411.81,USD,411.81,USD,ACH,0
2026-01-02 10:12:00,4,A144,0,A190,365.56,USD,365.56,USD,ACH,0
2026-01-02 10:12:00,3,A153,4,A224,189.46,USD,189.46,USD,ACH,0
2026-01-02 10:12:00,4,A254,0,A245,198.36,USD,198.36,USD,ACH,0
2026-01-02 10:13:00,4,A224,3,A168,202.78,USD,202.78,USD,ACH,0
2026-01-02 10:15:00,2,A247,1,A26,578.28,USD,578.28,USD,ACH,0
2026-01-02 10:15:00,2,A292,1,A196,886.75,USD,886.75,USD,ACH,0
2026-01-02 10:16:00,4,A289,1,A136,807.35,USD,807.35,USD,ACH,0
2026-01-02 10:17:00,0,A180,2,A257,265.01,USD,265.01,USD,ACH,0
2026-01-02 10:18:00,4,A184,1,A121,823.4,USD,823.4,USD,ACH,0
2026-01-02 10:18:00,3,A193,2,A107,321.07,USD,321.07,USD,ACH,0
2026-01-02 10:22:00,0,A140,2,A297,225.6,USD,225.6,USD,ACH,0
2026-01-02 10:22:00,1,A246,1,A271,528.35,USD,528.35,USD,ACH,0
2026-01-02 10:24:00,1,A231,4,A164,204.35,USD,204.35,USD,ACH,1
2026-01-02 10:25:00,3,A158,3,A138,450.77,USD,450.77,USD,ACH,0
2026-01-02 10:26:00,0,A35,4,A104,1192.9,USD,1192.9,USD,ACH,0
2026-01-02 10:27:00,2,A77,2,A132,628.84,USD,628.84,USD,ACH,0
2026-01-02 10:29:00,0,A60,4,A209,245.06,USD,245.06,USD,ACH,0
2026-01-02 10:31:00,2,A32,1,A291,334.52,USD,334.52,USD,ACH,0
2026-01-02 10:35:00,3,A93,1,A226,223.68,USD,223.68,USD,ACH,0
2026-01-02 10:35:00,4,A129,0,A215,503.49,USD,503.49,USD,ACH,0
2026-01-02 10:36:00,3,A8,1,A116,1014.6,USD,1014.6,USD,ACH,0
2026-01-02 10:36:00,0,A175,4,A149,471.63,USD,471.63,USD,ACH,0
2026-01-02 10:38:00,2,A72,2,A287,118.52,USD,118.52,USD,ACH,0
2026-01-02 10:39:00,1,A21,1,A246,215.91,USD,215.91,USD,ACH,0
2026-01-02 10:40:00,1,A81,1,A111,268.58,USD,268.58,USD,ACH,0
2026-01-02 10:41:00,3,A238,1,A126,587.38,USD,587.38,USD,ACH,0
2026-01-02 10:43:00,0,A5,2,A292,1617.46,USD,1617.46,USD,ACH,1
2026-01-02 10:45:00,1,A36,3,A213,452.73,USD,452.73,USD,ACH,0
2026-01-02 10:46:00,1,A196,2,A237,425.95,USD,425.95,USD,ACH,0
2026-01-02 10:48:00,1,A91,3,A43,541.37,USD,541.37,USD,ACH,0
2026-01-02 10:49:00,0,A150,1,A291,158.93,USD,158.93,USD,ACH,0
2026-01-02 10:50:00,1,A246,3,A103,254.99,USD,254.99,USD,ACH,0
2026-01-02 10:51:00,1,A201,0,A150,279.78,USD,279.78,USD,ACH,0
2026-01-02 10:54:00,3,A78,2,A282,894.24,USD,894.24,USD,ACH,0
2026-01-02 10:55:00,2,A162,4,A239,137.18,USD,137.18,USD,ACH,0
2026-01-02 11:00:00,1,A171,0,A20,114.8,USD,114.8,USD,ACH,0
2026-01-02 11:01:00,4,A9,1,A281,1062.69,USD,1062.69,USD,ACH,0
2026-01-02 11:01:00,0,A250,3,A93,628.67,USD,628.67,USD,ACH,0
2026-01-02 11:01:00,0,A255,3,A193,609.96,USD,609.96,USD,ACH,0
2026-01-02 11:05:00,3,A113,3,A118,144.27,USD,144.27,USD,ACH,0
2026-01-02 11:08:00,0,A235,4,A144,322.64,USD,322.64,USD,ACH,0
2026-01-02 11:09:00,2,A67,1,A211,273.27,USD,273.27,USD,ACH,0
2026-01-02 11:09:00,0,A95,1,A291,1600.49,USD,1600.49,USD,ACH,0
2026-01-02 11:09:00,2,A147,1,A291,360.35,USD,360.35,USD,ACH,0
2026-01-02 11:12:00,4,A89,0,A195,275.31,USD,275.31,USD,ACH,0
2026-01-02 11:13:00,4,A189,3,A118,827.96,USD,827.96,USD,ACH,0
2026-01-02 11:14:00,2,A12,2,A22,409.12,USD,409.12,USD,ACH,0
2026-01-02 11:14:00,3,A183,4,A124,209.26,USD,209.26,USD,ACH,0
2026-01-02 11:15:00,4,A139,3,A108,522.75,USD,522.75,USD,ACH,0
2026-01-02 11:16:00,0,A110,4,A4,63.52,USD,63.52,USD,ACH,0
2026-01-02 11:16:00,3,A133,1,A261,498.38,USD,498.38,USD,ACH,0
2026-01-02 11:20:00,2,A112,4,A64,314.69,USD,314.69,USD,ACH,1
2026-01-02 11:21:00,2,A7,3,A78,382.51,USD,382.51,USD,ACH,0
2026-01-02 11:21:00,3,A173,3,A263,314.9,USD,314.9,USD,ACH,0
2026-01-02 11:24:00,1,A71,2,A107,231.76,USD,231.76,USD,ACH,0
2026-01-02 11:26:00,2,A67,3,A128,1873.91,USD,1873.91,USD,ACH,0
